,publisedAt,username,commentDisplay
2370,2025-11-11T20:51:26Z,@MelaniSubendi,"Ne jare aq siji siji di klarin masalah di negeri ini, koruptor di beresin, dulu, baru ngelarin permasalahan yang lain, bisane inyong jadi mumet ya"
2371,2025-11-11T20:42:26Z,@KakakSugiono-d4p,Koruptor panik mau nukar uang yg di simpan kelihatan semua diut nya ketimbang mubazir gk berlaku lagi 😂😂😂
2372,2025-11-11T20:37:18Z,@gravitydarkside9830,"Serbah gampang semua Digital , Dan Serbah Gampang di Jajah Juga , Karna Semua DATA DIGITAL tidak aman yaa"
2373,2025-11-11T20:25:11Z,@ALFATIH-ln3gz,"klw redominasi itu uang,nya gambarny sama..semisal uang 100.000 rb..mau di redominasi itu ya 100 tpi gambar tetep tetap sama..jgn di ubah biar rakyat tau smua..bahwa uang udah di ilangin 000.."
2374,2025-11-11T20:20:13Z,@aguseffendy4915,Kalau dulu uang seribu perak jadi satu perak.rugi bandar bo.balak ku cape cape ngumpulin di kenckeng udah dapat sejuta.rugi jadi seribu perak.bisa beli apa bapakku benci sama soekarno.trauma.kalau dulu sanering namanya.bwrkurang nilai harga uang.kalau sekarang tetap sama nilainya tapi nol nya di hilangkan .ya nggak apa apa .
2375,2025-11-11T20:19:14Z,@abenkz7082,"Udah gw lakuin ke pencatatan usaha pribadi, ribet njir kebanyakan 0-nya 😅"
2376,2025-11-11T20:16:57Z,@xixixijlep7426,60-70 % bakal gagal.<br>Apalagi negara korup dan penduduk pemalas lambat berinovasi.<br>Dari tua ampe muda pengennya punya kerjaan.<br>Dan yg tua gak nyiptaiin lapangan kerja buat generasi muda.
2377,2025-11-11T20:13:53Z,@vanderGun9,Kata anaknya pak purbaya ini bukan idenya pak purbaya tp bank Indonesia dan sebenarnya pak purbaya kurang setuju
2378,2025-11-11T20:06:23Z,@BimaPutra-xx3sz,Channel bennix lebih jelas dan paten.
2379,2025-11-11T20:03:26Z,@AbuNawas-f3s,❤udin
2380,2025-11-11T20:00:41Z,@maulanamalik2227,Gw sih optimis dengan adanya redominasi ini.
2381,2025-11-11T19:59:47Z,@khoyriljuniantoputra881,up
2382,2025-11-11T19:59:22Z,@khoyriljuniantoputra881,up
2383,2025-11-11T19:56:28Z,@auaf-jb7oz,"Harga sembako naik gak turun2 trus redenom, seolah jadi murah lagi,  trus harga2 naik lagi, trus mau redenom lagi , gitu aja  terus😅"
2384,2025-11-11T19:50:18Z,@blackwindows404,"Good luck program <a href=""http://www.youtube.com/results?search_query=%23kemenkeu"">#Kemenkeu</a>"
2385,2025-11-11T19:42:11Z,@muhamadyusuf-bc5zn,Lagian sekarang Mak gua udah main sosmed jadi nya ngerti nah THN 65 jangankan hp tv aja yg punya beberapa orang JD bisa buat sosialisasi nya
2386,2025-11-11T19:40:44Z,@muhamadyusuf-bc5zn,"Gass pak Purbaya,mereka yang pada kepanasan yg megang uang cash nya banyak biar pada bingung uang nya bakalan berubah 0 nya dan pasti di keluarkan dari sekarang dikit demi sedikit karena takut KLO kejadian"
2387,2025-11-11T19:38:11Z,@wisnupanca5150,Gemukan ko
2388,2025-11-11T19:37:30Z,@wisnualamsyah1318,kemarin lu bilang indonesia bakal cetak uang kertas 1 juta rupiah perlembar😂😂 gaje lu😅😅
2389,2025-11-11T19:26:34Z,@ulfaulfatunnuamah2410,Gaskeun setuju
2390,2025-11-11T19:17:39Z,@junrus5555,"Redenominasi akan sukses paling penting itu harus saat timming yg benar, literasi pd masyarakat kuat, dan kepercayaan publik nasional dan internasional tinggi...inipun harus di topang dgn investasi dan kerjasama antar negara yg banyak...<br>Dan sepertinya blm semua bisa pemerintah sekarang bisa siapin persyaratannya, dan ketika kondisi seperti ini kemungkinan sukses 50%...<br>Kalau semua syarat terpenuhi tingkat sukses bisa naik jd 80-90%..."
2391,2025-11-11T19:12:16Z,@sizuo88,Cina pernah inflasi parah pasca perang dunia 2 dan cina awal nya sama kek kita ada mata uang ribuan dan akhir nya cina berhasil redenominasi
2392,2025-11-11T19:09:31Z,@DheVaz76,"Harus bnyak d edukasi dan sosialisasi ke masyarakat terutama masyrakat yg awam, bagi kita yg paham sbnernya gk masalah krna sudah melakukan nya secara informal yaitu suka di singkat, misal 25.000 jd 25 dst. <br>Nah yg perlu di perhatikan itu masyarakat kalangan bawah dan plosok2 krna mungkin jaringan listrik dan internet aja gk ada pasti ketinggalan informasi atau pas ke kota jdi kaget. <br>Dan mungkin d utamakan cashless walaupun d warung2 kecil di kampung2.. Walau skrang sudah bnyak pake e-wallet tp tdk smua org menggunakan dominan pakai uang cash. <br>Klo gua sih stuju biar rupiah jd lebih berharga, miris aja gt klo tuker dollar kek gak ada harganya pdhal klo di redominasi sbnernya sama aja tp kliatan kya setara gk jauh2 bgt."
2393,2025-11-11T18:59:37Z,@fazryahmad1807,"Menurut saya ini harus d umumkan segera ke masyarakat kasih jarak 1 tahun, agar masyarakat lebih siap jika memang 3 nol dari belakang d hilangkan 😊"
2394,2025-11-11T18:38:45Z,@AeinsRay,"Vietnam aja ekonomi tumbuh 8% , tanpa redenominasi, justru Redenominasi ini cara mencuri kekayaan masyarakat, dan kontrol inflasi akan melemah"
2395,2025-11-12T09:05:20Z,@Melstra-d4k,"setidaknya biar nolnya gak kebanyakan.. sering salah ketik gara2 kebanyakan angka nol<br><br>temen gw pernah salah masukin 1milyar malah jadi 10milyar 😂<br><br>dan ternyata banyak kasusnya di indonesia, salah input data"
2396,2025-11-12T12:18:35Z,@aira4739,​@Melstra-d4kini salahnya di software waktu input atau di layarnya<br><br>Contoh 10 rb tulisnya 10.000 bukan 10000. Contoh lain 10 juta tulisnya 10.000.000 bukan 10000000<br><br>Kalau redenominasi yang susah itu pemakaian uang sen atau belakang koma
2397,2025-11-11T18:37:36Z,@iwakartiwa7044,"Pemerintah ketinggalan, saya sudah dari dulu redenominasi. Jika menyebut uang 100.000 jadi seratus atau cepe, 50.000 jadi limapuluh atau gocap, 25.000 jadi dualima atau jigo, 1.000.000 pun jadi seribu, 1000 jadi seceng."
2398,2025-11-11T18:35:41Z,@radifaalvian6154,"gua denger di discord anaknya pak purbaya dan bro kalimasada, kata anaknya itu keinginan dari Bank Indonesia, bukan ayahnya. tapi entah kenapa di media media seakan yang bilang pak purbaya. justru pak purbaya ga setuju karena"
2399,2025-11-11T18:35:13Z,@BudiHarsono-f3g,Yg dah pasti nambah jumlah yg dicetak
2400,2025-11-11T18:34:01Z,@ArisMahendra-o9g,"Tujuan utama nya adalah memberantas korupsi, agar uang yang disimpan triliunan itu segera di belanjakan otomatis ekonomi berputar,jika mereka tidak membelanjakan uang itu hangus,jika di belanjakan melalui di digital itupun terdeteksi, menyederhanakan  dan meminimalisir kesalahan angka nol yang terlalu banyak itu, intinya Purbaya sangat cerdas, dan ini waktu inflasi pun rendah dibawah 3%,ini pasti berhasil,<br>PARA BANDIT SEDANG PANIK DI LUAR SANA<br>MANTAP PURBAYA🇮🇩"
2401,2025-11-11T23:25:46Z,@rahmatji7797,Koruptor besar pasti pandai bang.. pasti uang nya udah tukar ke dollar 😂😂maaf kalo salah
2402,2025-11-12T03:22:44Z,@ArisMahendra-o9g,​@rahmatji7797tetep terlacak bang
2403,2025-11-11T18:31:52Z,@henireast972,"Sudah mulai terasa efeknya, banyak orang nyari tanah,kebun, untuk di beli dng harga mahal,dan gak nawar di tempat ku,pasti untuk cuci uang, karena harga diatas pasaran tapi tetap di beli soalnya kebanyakan uang di kamar"
2404,2025-11-11T18:31:42Z,@imamardiansyahh9046,"Kita masyarakat lebih milih mencoba bergerak berubah dri pda diem aja ... Lu yg skrg udah kaya enak aja hidup, lah kita yg susah pengen berubah lebih maju lagi"
2405,2025-11-11T18:30:10Z,@ayunmaulana157,Tanpa redenominasi dari pemerintah pun masyarakat sudah sering mempraktikkan nya contoh 10.000 = 10k<br>20.000= 20k<br>50.000= 50k<br><br>Dan seterusnya
2406,2025-11-11T18:19:22Z,@sammincahbor1454,"Klo sy pribadi gk pengaruh cm hilang nol aj,nilai tukar tetap"
2407,2025-11-11T18:18:16Z,@Sub-ZerOofficial99,Karena waktu itu blm ada smartphone jadi susah ngikuti alurnya
2408,2025-11-11T18:17:32Z,@RikoEga-i8m,"Pak Purbaya sengaja buat Redenominasi rupiah supaya uang yang ada di masyarakat dan pejabat akan keluar semua mau itu uang hasil korupsi, uang simpanan semua pasti akan di tukar dengan uang yang baru, setelah itu tugas PPATK dan KPK lah yang menyelidiki aliran uang tersebut."
2409,2025-11-11T18:14:21Z,@hsautotv5661,Coba nama nya jangan rupiah ganti aja dollar indonesia
2410,2025-11-11T18:09:37Z,@aguss.287,REDENOMINASI brrbeda dengan SANERING<br><br>REDENOMINASI <br>tidak menghilangkan nilai tukar Uang<br><br>SANERING<br>menghilangkan nilai tukar uang
2411,2025-11-11T18:08:47Z,@dangging,"Selama semua pake transaksi digital kayaknya lebih mudah. Itu bedanya dari tahun 65 (dan bahkan dr Turki). Turki jg gak sukses dan inflasi parah. Di jalan orang masih transaksi manual (karena saat itu transaksi digital gak banyak), manual semua pembulatan semua ke atas. Gw ngalamin sendiri."
2412,2025-11-11T18:08:23Z,@AllGamesPlayed02,"Bang BENIX menjelaskan secara Detail, , semua gak sembarangan, semua penuh perhitungan..."
2413,2025-11-11T18:06:53Z,@Mr.kolangkaling,"jaman sekarang lebih mudah karena jaman internet kasih info lebih cepat ke masyarakat , jaman dulu sanga sulit untuk kasih info ke masyarakat karena keterbatasan"
2414,2025-11-11T18:02:46Z,@sidiqaja7524,"Mungkin menurut saya tetap di adakan RDM(Redenominasi) untuk menarik semua uang yang aman dan uang simpanan untuk kebutuhan di tukar ke uang yang baru sehinggal uang akan muter kembali.<br>Dengan catatan di RDM nya jangan 3Digit, maksimal 2 Digit saja, jadi pecahan Rp.100 menjadi Rp.1<br>Karena pecahan 100 untuk saat ini masih bernilai untuk penentu harga."
2415,2025-11-11T17:59:29Z,@brianharris1711,"Redenominasi itu artinya duit kita gak ada artinya. Ud kayak  kertas toilet. Lo kerja nilainya susut krn uangnya gak jujur jaga keringat kerja kita. Wake up everybody ini perbudakan modern. Cashless ini apalagi lo bakal terkurung dlm financial guantanamo. Lo kecekek total. Uang ud jd senjata skrg. Lo berani lawan sang ndoro besar mata uang lo bakal diserang. Mrk bakal perkaya org yg patuh sistem perbudakan ini dan miskinin org yg berani ngelawan ketidakadilan dan imperialisme moneter ini. Turki yg dibilang kisah sukses lo main lah ke sana ekonominya nyungsep dan inflasi nya parah ud 2 digit. Pikir kritis dan gunakan hati nurani. Kita hidup di dunia yg api jd sungai, yg sungai keliatan jd api. Good luck."
2416,2025-11-11T17:55:36Z,@KokoGanteng-w8n,Miris.. di saat djp dgn suka2 blokir rek org. 🤣
2417,2025-11-11T17:54:11Z,@1223ga,Kalau sy sih sama sj. Yg penting edukasi nya terus di ulang ulang agar ema ema paham
2418,2025-11-11T17:53:54Z,@Jimmy_Yohanes,Mau nol 0 atau nol 000<br><br>Pertanyaannya buat apaaaaaa<br><br>Habisin uang negara saja<br>Berapa banyak uang kertas yg harus dicetak ulang
2419,2025-11-11T17:51:33Z,@adnanabdulhalim7425,"Kami dari malaysia yg tak banyak duit , bila ke indonesia sudah tak boleh jadi jutawan😅 . <br>Org indo perlu faham redenominasi secara keseluhan, kalau tak susah dan merenehkan jugak. <br>Tapi utk macam pak tua and geng memang akan perasan geran dan kuar2 menyatakan seolah wang indo sudah menguat dan hebat gitu…."
2420,2025-11-11T17:48:10Z,@what-lz6dt,Maju terus pak pur biar uang hasil korupsi yg di timbun ketauan dan masuk ke sistem 😁
2421,2025-11-11T17:46:14Z,@jims6813,Om Ray..<br>1. Pernah cek knp gagal di thn 65? Ato di cek knp gagal jg di zimbabwe ato venezuela😅? <br><br>2. Alasan knp bbrp neg sukses dlm redonimasi spt Turki? <br>Dan benefit dr redonmsi tsb?<br><br>3. Tahu Faktor&quot; penentu berhasil/tdk nya redonomisi? Tdk kah team sekelas mentri purbaya sdh berhitung pd saat memutuskan???<br>4 Saat Redomnsi sapa cb yg pertama paling teriak&quot; tdk suka😂? Ya Koruptor..<br>Mungkin bs liat pov /argumen bennix channel buat insight yg b&#39;beda
2422,2025-11-11T17:40:03Z,@fadillah6014,"Sebaiknya sosialisasi dulu 2-3 bulan baru mulai langkah selanjutnya, takut aja tergesa-gesa kaya LPG kemarin soalnya kita juga terlalu hobi jadwal mepet."
2423,2025-11-11T17:33:46Z,@Mugni02-n4t,Apakah lebih baik untuk menginvestasikan ke emas dulu sebagai cadangan jika gagal agar nilai uang nya tetep bertahan jikalaupun ada kegagalan karna resiko nya terlalu besar?
2424,2025-11-11T17:32:38Z,@AmangHoregg-u1v,Canel korupsi. I kata bennix
2425,2025-11-11T17:31:41Z,@rinaguilbert7707,Kalo banyak ndolnya kan hyperinflasi..redenomasi itu apa bkn spt penutup kemalangan atau mengecat dinding yg kerembes air?(Perumpamaan). Belum biaya berapa. Kalo Indonesia ekonomi baik 2 saja kenapa Purbaya dianggap superman? Apakah justru menunjukan bhw rakyat Indonesia sdh putus asa? Kepasrahan bkn berarti kepercayaan tapi ketdk berdayaan. Redenomasi bkn krn pilihan tapi krn sdh mentok diempat tembok.lbh baik jujur begitu.
2426,2025-11-11T17:31:22Z,@GaleHorizon-b7l,"Untuk masalah keuangan berbasis digital sangat bagus. Tapi perbaiki dulu untuk kecepatan internetnya. Indonesia, udahlah internetnya paling lemot, paling mahal pula per mpbs nya"
2427,2025-11-11T17:29:59Z,@yonamuhamadramdani,"Bahkan gw udh ngelakuin redenominasi dari tahum 2020 kaya belanja ke toko temen itunga pengeluaran gw ilangin angka ribuannya dan secara akuntansi emng ngebantu banget jadi gak ribet kebanyakan angka<br>1000 = 1<br>10.000 = 10<br>100.000 = 100<br>Kayanya kebanyakan sekarang udh paham klo dulu tahun 65 ya wajar sih sdm dan sosialisainya juga gak semaju sekarang, bahkan gw liat nenek sama kakek nyari duit di medsos udh banyak."
2428,2025-11-11T17:28:15Z,@yved,indonesia new patch
2429,2025-11-11T17:26:49Z,@papeda7961,"Kalo tujuan ingin mengungkap harta tersembunyi koruptor itu lucu banget 😂😂,trus kalo udah muncul trus mau ngapain..😂😂mau di rampas ngakak mimpi lu.., pagar laut, perampasan tanah adat untuk lahan sawit,tambang,judol dll yg terang benderang aja ngga berani  tangkap , apalagi sampai duit mereka yang gelap muncul kepermukaan,trus mau ngapain coba 😂😂emang berani.. kucing anggora gigit ular naga.😂😂..<br>Sebenarnya ngga usah ribet memodifikasi rupiah, cukup keluarkan Perpres perampasan aset, miskinkan dan hukum mati koruptor, bersihkan para penegak hukum korup, udah gitu aja beres dah😂😂"
2430,2025-11-11T17:25:08Z,@dadanramdanalfariz8069,yg paling bener bersihin dulu dari korupsi. sahkan uu hukuman mati dan perampasan aset hasil korupsi. percuma redenominasi tapi korupsi tetep subur
2431,2025-11-11T17:24:44Z,@dandelion7909,Ray baik2 ya di sana dan jaga kesehatan selalu..kiranya Allah senantiasa melindungi mu dan menjaga setiap langkahmu
2432,2025-11-11T17:28:34Z,@dandelion7909,Semoga yg km tabur ke generasi skr akan km tuai kelak...im always support u
2433,2025-11-11T17:24:31Z,@CHRIS_CHANNEL_CN,"Uang baru Kertas, Logam &amp; Elektronik untuk Redenominasi pakai Kode / Nama mata uang berbeda, seperti Turki yg sukses implementasi Redenominasi.<br>Apakah misalnya pakai nama spt Indonesian Dollar IDD, RpD, DRp yang membedakan dengan Rupiah (Rp), sehingga tak membingungkan prakteknya di lapangan, baik utk marketplace, bahkan sampai di perbankan, pakai dua Kode Mata Uang berbeda : Rp yg sekarang (lama) &amp; misalnya DRp untuk mata uang baru setelah Redenominasi, untuk menghindari potensi Kekacauan.<br>Masyarakat dapat &amp; dianjurkan mengkonversi dr Rp ke &quot;DRp&quot; bertahap selama periode transisi, dengan <br>Kurs Konversi: 1 &quot;DRp&quot; = 1.000 Rp (Seribu Rupiah)<br><b>*****</b>"
2434,2025-11-12T14:33:18Z,@netizen8146,"nama Perak juga cocok sih, selain karena lebih lokal, secara masyarakat (setidaknya di Jabodetabek) dah biasa sebut &quot;serebu perak/dua rebu perak&quot;<br>kode: IDP (Indonesian Perak)<br>simbol: ₱ (ngambil punya Philippines Peso)"
2435,2025-11-11T17:15:34Z,@iblesbosuok,"Redenominasi BUKAN solusi. Redenominasi tdk otomatis menaikkan martabat rupiah dibanding mata uang lain. Wibawa rupiah bergantung prestasi aparat negara menyelenggarakan negara.<br>Sesudah redenominasi, cari duit 1000 perak bakal jauh lbh sulit dibanding cari duit 1000000 perak sblm redenominasi. Rakyat kecil bakal banyak terhantam redenominasi. Agar rakyat kecil tdk banyak terhantam, BI juga hrs menerbitkan pecahan 25 sen.<br>Kalau kinerja aparat negara tetap tdk beres, nanti juga segera inflasi lagi, lalu butuh redenominasi lagi. Brazil, Ghana, Russia &amp; Zimbabwe adalah contoh porak-porandanya.<br><b>JADI, solusi yg sesungguhnya dibutuhkan adalah BAGAIMANA </b><b><i>BIKIN BETUL</i></b><b> APARAT NEGARA. Aparat negara yg betul akan menyelenggarakan negara secara betul. Negara yg diselenggarakan scr betul, rupiah akan berwibawa, rakyatnya akan sejahtera. Kesejahteraan rakyat adalah salah 1 tujuan utama negara Republik Indonesia.</b>"
2436,2025-11-11T17:13:40Z,@iblesbosuok,"Redenominasi BUKAN solusi. Redenominasi tdk otomatis menaikkan martabat rupiah dibanding mata uang lain. Wibawa rupiah bergantung prestasi aparat negara menyelenggarakan negara.<br>Sesudah redenominasi, cari duit 1000 perak bakal jauh lbh sulit dibanding cari duit 1000000 perak sblm redenominasi. Rakyat kecil bakal banyak terhantam redenominasi. Agar rakyat kecil tdk banyak terhantam, BI juga hrs menerbitkan pecahan 25 sen.<br>Kalau kinerja aparat negara tetap tdk beres, nanti juga segera inflasi lagi, lalu butuh redenominasi lagi. Brazil, Ghana, Russia &amp; Zimbabwe adalah contoh porak-porandanya.<br><b>JADI, solusi yg sesungguhnya dibutuhkan adalah BAGAIMANA </b><b><i>BIKIN BETUL</i></b><b> APARAT NEGARA. Aparat negara yg betul akan menyelenggarakan negara secara betul. Negara yg diselenggarakan scr betul, rupiah akan berwibawa, rakyatnya akan sejahtera. Kesejahteraan rakyat adalah salah 1 tujuan utama negara Republik Indonesia.</b>"
2437,2025-11-11T17:13:22Z,@Petani_Random,Harus di biasakan dulu. Misal 10.000 jadi 10k
2438,2025-11-11T17:13:18Z,@jajatsudrajat8830,"Kalau menurut saya, melihat dari 2 syarat tadi, yaitu: 1. Ekonomi harus dalam kondisi baik dan 2. Kepercayaan publik lagi naik. Dari 2 syarat itu, syarat nomer 2 sudah terpenuhi, karena kepercayaan publik kepada Menteri Keuangan Pak Purbaya ini sangat sangat optimis, jadi satu syarat sudah terpenuhi. Nah tapi di yang nomer 1 yaitu Ekonomi sedang naik, saya sih melihatnya tengah tengah ya, soalnya dibilang naik juga belum, tapi dibilang turun juga nggak, maka dengan kebijakan yang ada saat ini, ditambah kepercayaan diri Pak Menteri Keuangan sangat optimis ekonomi Indonesia naik, maka dalam beberapa bulan atau 1 tahun dari sekarang ekonomi Indonesia akan mulai kelihatan naik. Sehingga ketika 2 syarat itu tercapai di tahun 2026, maka rencana redenominasi itu bisa sangat mungkin untuk dilaksanakan. Dan dengan target RUU yang akan rampung pada tahun 2027, seiring berjalannya waktu sambil pemerintah terus melakukan sosialisasi kepada masyarakat, bahkan harus sampai ke pelosok-pelosok negeri, maka redenominasi akan benar-benar bisa dilaksanakan pada tahun 2027. Sehingga mata uang kita benar-benar berubah nominalnya menjadi kecil dan masyarakat sudah tidak kaget, bahkan sudah menanti-nanti dari jauh-jauh hari. Jadi saya sangat optimis ini bisa segera dilaksanakan. Semoga beneran terjadi dan tidak menimbulkan inflasi seperti yang telah terjadi di negara-negara lain. Aamiin."
2439,2025-11-11T17:07:06Z,@rinaguilbert7707,"Masa turkey sukses ah yg bener..sejak th lalu lira mengalami depresiasi. Inflansi smp 75% pdhl redenomasi th 2009..tetanggaku pulang ke turkey th 2022  ,th 2024  harga 2 naik 3 ,4 x lipat. Saudara nya punya restaurant harga keju naik 3x dlm sebulan. Pemerintah turkey smp bikin restaurant berbaktuan harga murah krn ada dana dari pemerintah mlh orang 2 mampu pd ikut <a href=""http://ngantri.th/"">ngantri.Th</a> lalu bank 2 menaikkan bunga=smp 50%. Thn ini inflasi smp 85%."
2440,2025-11-11T17:06:47Z,@deddyarifin7637,"Indonesia pernah redenominasi tahun 1965? Baca lagi deh...itu sanering...beda Bro...🤦🤦🤦🤦🤦🤦 kalo redenominasi nilai mata uang tetap, kalo sanering nilainya anjlok karena efek hyper inflasi....ini koq ngga riset dulu sih sebelum membuat video?🙏🙏🙏"
