,publisedAt,username,commentDisplay,text_clean,text_caseFolding,text_slangWords,text_tokenizing,text_stopwords,text_final,Sentiment,Sentiment_Label
2500,2025-11-11T15:54:43Z,@LeeJeno23-v5c,"Adili dan makzulkan kel. Solo dulu , baru trust luar negeri meningkat karna internasional melihat negara kita seperti lelucon😂 klo trust dalam ya tingkatkan pendidikan rakyat😂agar rakyat pintar membedakan mana yg benar dan salah , mna yg sekedar pencitraan dan bisa berpikir logis😅",Adili dan makzulkan kel Solo dulu  baru trust luar negeri meningkat karna internasional melihat negara kita seperti lelucon klo trust dalam ya tingkatkan pendidikan rakyatagar rakyat pintar membedakan mana yg benar dan salah  mna yg sekedar pencitraan dan bisa berpikir logis,adili dan makzulkan kel solo dulu  baru trust luar negeri meningkat karna internasional melihat negara kita seperti lelucon klo trust dalam ya tingkatkan pendidikan rakyatagar rakyat pintar membedakan mana yg benar dan salah  mna yg sekedar pencitraan dan bisa berpikir logis,adili dan makzulkan kel solo dulu baru trust luar negeri meningkat karna internasional melihat negara kita seperti lelucon klo trust dalam ya tingkatkan pendidikan rakyatagar rakyat pintar membedakan mana yang benar dan salah mna yang sekedar pencitraan dan bisa berpikir logis,"['adili', 'dan', 'makzulkan', 'kel', 'solo', 'dulu', 'baru', 'trust', 'luar', 'negeri', 'meningkat', 'karna', 'internasional', 'melihat', 'negara', 'kita', 'seperti', 'lelucon', 'klo', 'trust', 'dalam', 'ya', 'tingkatkan', 'pendidikan', 'rakyatagar', 'rakyat', 'pintar', 'membedakan', 'mana', 'yang', 'benar', 'dan', 'salah', 'mna', 'yang', 'sekedar', 'pencitraan', 'dan', 'bisa', 'berpikir', 'logis']","['adili', 'makzulkan', 'kel', 'solo', 'trust', 'negeri', 'meningkat', 'karna', 'internasional', 'negara', 'lelucon', 'klo', 'trust', 'tingkatkan', 'pendidikan', 'rakyatagar', 'rakyat', 'pintar', 'membedakan', 'salah', 'mna', 'sekedar', 'pencitraan', 'berpikir', 'logis']",adili makzulkan kel solo trust negeri meningkat karna internasional negara lelucon klo trust tingkatkan pendidikan rakyatagar rakyat pintar membedakan salah mna sekedar pencitraan berpikir logis,2,Positive
2501,2025-11-11T15:54:21Z,@AscKn,"Saya takut banyak pembayaran digital yg lambat menyesuaikan dgn nominal baru, apalagi kalau kualitas birokrasi yg terlalu buru-buru minim persiapan bisa bahaya kita.",Saya takut banyak pembayaran digital yg lambat menyesuaikan dgn nominal baru apalagi kalau kualitas birokrasi yg terlalu buruburu minim persiapan bisa bahaya kita,saya takut banyak pembayaran digital yg lambat menyesuaikan dgn nominal baru apalagi kalau kualitas birokrasi yg terlalu buruburu minim persiapan bisa bahaya kita,saya takut banyak pembayaran digital yang lambat menyesuaikan dengan nominal baru apalagi kalau kualitas birokrasi yang terlalu buruburu minim persiapan bisa bahaya kita,"['saya', 'takut', 'banyak', 'pembayaran', 'digital', 'yang', 'lambat', 'menyesuaikan', 'dengan', 'nominal', 'baru', 'apalagi', 'kalau', 'kualitas', 'birokrasi', 'yang', 'terlalu', 'buruburu', 'minim', 'persiapan', 'bisa', 'bahaya', 'kita']","['takut', 'pembayaran', 'digital', 'lambat', 'menyesuaikan', 'nominal', 'kualitas', 'birokrasi', 'buruburu', 'minim', 'persiapan', 'bahaya']",takut pembayaran digital lambat menyesuaikan nominal kualitas birokrasi buruburu minim persiapan bahaya,0,Negative
2502,2025-11-11T15:53:09Z,@hendrowidjaya239,Redominasi asal jangan kayak zimbahwe aja 1 trilliun gak ada harga nnya lagi gak bisa ditukar beras sama telor lagi uang nnya dibikin kerajinan tangan sama buat kertas buat cebok saking gak harga nnya gile 😅,Redominasi asal jangan kayak zimbahwe aja  trilliun gak ada harga nnya lagi gak bisa ditukar beras sama telor lagi uang nnya dibikin kerajinan tangan sama buat kertas buat cebok saking gak harga nnya gile,redominasi asal jangan kayak zimbahwe aja  trilliun gak ada harga nnya lagi gak bisa ditukar beras sama telor lagi uang nnya dibikin kerajinan tangan sama buat kertas buat cebok saking gak harga nnya gile,redominasi asal jangan kayak zimbahwe aja trilliun tidak ada harga nnya lagi tidak bisa ditukar beras sama telor lagi uang nnya dibikin kerajinan tangan sama buat kertas buat cebok saking tidak harga nnya gile,"['redominasi', 'asal', 'jangan', 'kayak', 'zimbahwe', 'aja', 'trilliun', 'tidak', 'ada', 'harga', 'nnya', 'lagi', 'tidak', 'bisa', 'ditukar', 'beras', 'sama', 'telor', 'lagi', 'uang', 'nnya', 'dibikin', 'kerajinan', 'tangan', 'sama', 'buat', 'kertas', 'buat', 'cebok', 'saking', 'tidak', 'harga', 'nnya', 'gile']","['redominasi', 'kayak', 'zimbahwe', 'aja', 'trilliun', 'harga', 'nnya', 'ditukar', 'beras', 'telor', 'uang', 'nnya', 'dibikin', 'kerajinan', 'tangan', 'kertas', 'cebok', 'saking', 'harga', 'nnya', 'gile']",redominasi kayak zimbahwe aja trilliun harga nnya ditukar beras telor uang nnya dibikin kerajinan tangan kertas cebok saking harga nnya gile,1,Neutral
2503,2025-11-11T15:52:44Z,@keponakanthanos471,Positifnya supaya koruptor yang ketangkap kesannya korupsinya cuma dikit. Trilyun jadi milyar? Tapi secara uang fisiknya tetep buaanyaak 😅,Positifnya supaya koruptor yang ketangkap kesannya korupsinya cuma dikit Trilyun jadi milyar Tapi secara uang fisiknya tetep buaanyaak,positifnya supaya koruptor yang ketangkap kesannya korupsinya cuma dikit trilyun jadi milyar tapi secara uang fisiknya tetep buaanyaak,positifnya supaya koruptor yang ketangkap kesannya korupsinya cuma dikit trilyun jadi milyar tapi secara uang fisiknya tetep buaanyaak,"['positifnya', 'supaya', 'koruptor', 'yang', 'ketangkap', 'kesannya', 'korupsinya', 'cuma', 'dikit', 'trilyun', 'jadi', 'milyar', 'tapi', 'secara', 'uang', 'fisiknya', 'tetep', 'buaanyaak']","['positifnya', 'koruptor', 'ketangkap', 'kesannya', 'korupsinya', 'dikit', 'trilyun', 'milyar', 'uang', 'fisiknya', 'tetep', 'buaanyaak']",positifnya koruptor ketangkap kesannya korupsinya dikit trilyun milyar uang fisiknya tetep buaanyaak,2,Positive
2504,2025-11-11T15:52:43Z,@rhindcatering7877,"Setuju, karena potensi inflasi gila2an. Timing &quot;when&quot; ini penting, meski strategi sudah disusun sedemikian rupa tapi eksekusi g tepat waktunya = kacau. Kata &quot;hati2&quot; bukan sekedar kata teori.",Setuju karena potensi inflasi gilaan Timing quotwhenquot ini penting meski strategi sudah disusun sedemikian rupa tapi eksekusi g tepat waktunya  kacau Kata quothatiquot bukan sekedar kata teori,setuju karena potensi inflasi gilaan timing quotwhenquot ini penting meski strategi sudah disusun sedemikian rupa tapi eksekusi g tepat waktunya  kacau kata quothatiquot bukan sekedar kata teori,setuju karena potensi inflasi gilaan timing quotwhenquot ini penting meski strategi sudah disusun sedemikian rupa tapi eksekusi g tepat waktunya kacau kata quothatiquot bukan sekedar kata teori,"['setuju', 'karena', 'potensi', 'inflasi', 'gilaan', 'timing', 'quotwhenquot', 'ini', 'penting', 'meski', 'strategi', 'sudah', 'disusun', 'sedemikian', 'rupa', 'tapi', 'eksekusi', 'g', 'tepat', 'waktunya', 'kacau', 'kata', 'quothatiquot', 'bukan', 'sekedar', 'kata', 'teori']","['setuju', 'potensi', 'inflasi', 'gilaan', 'timing', 'quotwhenquot', 'strategi', 'disusun', 'rupa', 'eksekusi', 'g', 'kacau', 'quothatiquot', 'sekedar', 'teori']",setuju potensi inflasi gilaan timing quotwhenquot strategi disusun rupa eksekusi g kacau quothatiquot sekedar teori,2,Positive
2505,2025-11-12T11:51:57Z,@goldberg_66,"Benar semoga berhasil dan negara yang gagal karena melakukan redenominasi itu karena negaranya sedang inflasi 10% &gt; bahkan ada yang 1000%, pertumbuhan ekonominya dikit, dan kepercayaan masyarakat kepada pemerintah itu rendah. Sedangkan kita dari di tahun 2025 ini inflasinya sekitar 1-2,8% persen, kepercayaan masyarakat terhadap pemerintah lumayan, dan pertumbuhan ekonominya 5,0 - 5,2%. Semoga aman-aman saja.",Benar semoga berhasil dan negara yang gagal karena melakukan redenominasi itu karena negaranya sedang inflasi  gt bahkan ada yang  pertumbuhan ekonominya dikit dan kepercayaan masyarakat kepada pemerintah itu rendah Sedangkan kita dari di tahun  ini inflasinya sekitar  persen kepercayaan masyarakat terhadap pemerintah lumayan dan pertumbuhan ekonominya    Semoga amanaman saja,benar semoga berhasil dan negara yang gagal karena melakukan redenominasi itu karena negaranya sedang inflasi  gt bahkan ada yang  pertumbuhan ekonominya dikit dan kepercayaan masyarakat kepada pemerintah itu rendah sedangkan kita dari di tahun  ini inflasinya sekitar  persen kepercayaan masyarakat terhadap pemerintah lumayan dan pertumbuhan ekonominya    semoga amanaman saja,benar semoga berhasil dan negara yang gagal karena melakukan redenominasi itu karena negaranya sedang inflasi gt bahkan ada yang pertumbuhan ekonominya dikit dan kepercayaan masyarakat kepada pemerintah itu rendah sedangkan kita dari di tahun ini inflasinya sekitar persen kepercayaan masyarakat terhadap pemerintah lumayan dan pertumbuhan ekonominya semoga amanaman saja,"['benar', 'semoga', 'berhasil', 'dan', 'negara', 'yang', 'gagal', 'karena', 'melakukan', 'redenominasi', 'itu', 'karena', 'negaranya', 'sedang', 'inflasi', 'gt', 'bahkan', 'ada', 'yang', 'pertumbuhan', 'ekonominya', 'dikit', 'dan', 'kepercayaan', 'masyarakat', 'kepada', 'pemerintah', 'itu', 'rendah', 'sedangkan', 'kita', 'dari', 'di', 'tahun', 'ini', 'inflasinya', 'sekitar', 'persen', 'kepercayaan', 'masyarakat', 'terhadap', 'pemerintah', 'lumayan', 'dan', 'pertumbuhan', 'ekonominya', 'semoga', 'amanaman', 'saja']","['semoga', 'berhasil', 'negara', 'gagal', 'redenominasi', 'negaranya', 'inflasi', 'gt', 'pertumbuhan', 'ekonominya', 'dikit', 'kepercayaan', 'masyarakat', 'pemerintah', 'rendah', 'inflasinya', 'persen', 'kepercayaan', 'masyarakat', 'pemerintah', 'lumayan', 'pertumbuhan', 'ekonominya', 'semoga', 'amanaman']",semoga berhasil negara gagal redenominasi negaranya inflasi gt pertumbuhan ekonominya dikit kepercayaan masyarakat pemerintah rendah inflasinya persen kepercayaan masyarakat pemerintah lumayan pertumbuhan ekonominya semoga amanaman,2,Positive
2506,2025-11-11T15:52:23Z,@lukmanyamani9157,"Redenominasi tidak bisa mengubah nilai tukar mata uang asing. <br>Redenominasi hanya memangkas uang lokal. <br>Yang ada pemilik uang lokal akan semakin miskin, karena harga $1 tetap seperti sebelumnya.<br>Jika $ 1 = Rp 20.000,- <br>Maka uang milikmu 1 juta setara = $ 50.<br>Jadi setelah redenominasi maka uang 1 juta milikmu menjadi 1000 rupiah mata uang baru dan setara = 5 cent dolar.<br><br>Redenominasi pernah dilakukan di zaman orde Lama dan hal ini malah membuat krisis ekonomi semakin parah. Kebodohan pemangku kebijakan ekonomi!!<br><br>&quot;Tidak ada aturan moneter internasional di seluruh bumi manapun bahwa Redenominasi dapat mengurangi/menurunkan nilai tukar mata uang asing&quot;<br><br>Redenominasi akan memicu krisis yang lebih parah yaitu Hiperinflasi!!",Redenominasi tidak bisa mengubah nilai tukar mata uang asing brRedenominasi hanya memangkas uang lokal brYang ada pemilik uang lokal akan semakin miskin karena harga  tetap seperti sebelumnyabrJika    Rp  brMaka uang milikmu  juta setara   brJadi setelah redenominasi maka uang  juta milikmu menjadi  rupiah mata uang baru dan setara   cent dolarbrbrRedenominasi pernah dilakukan di zaman orde Lama dan hal ini malah membuat krisis ekonomi semakin parah Kebodohan pemangku kebijakan ekonomibrbrquotTidak ada aturan moneter internasional di seluruh bumi manapun bahwa Redenominasi dapat mengurangimenurunkan nilai tukar mata uang asingquotbrbrRedenominasi akan memicu krisis yang lebih parah yaitu Hiperinflasi,redenominasi tidak bisa mengubah nilai tukar mata uang asing brredenominasi hanya memangkas uang lokal bryang ada pemilik uang lokal akan semakin miskin karena harga  tetap seperti sebelumnyabrjika    rp  brmaka uang milikmu  juta setara   brjadi setelah redenominasi maka uang  juta milikmu menjadi  rupiah mata uang baru dan setara   cent dolarbrbrredenominasi pernah dilakukan di zaman orde lama dan hal ini malah membuat krisis ekonomi semakin parah kebodohan pemangku kebijakan ekonomibrbrquottidak ada aturan moneter internasional di seluruh bumi manapun bahwa redenominasi dapat mengurangimenurunkan nilai tukar mata uang asingquotbrbrredenominasi akan memicu krisis yang lebih parah yaitu hiperinflasi,redenominasi tidak bisa mengubah nilai tukar mata uang asing brredenominasi hanya memangkas uang lokal bryang ada pemilik uang lokal akan semakin miskin karena harga tetap seperti sebelumnyabrjika rp brmaka uang milikmu juta setara brjadi setelah redenominasi maka uang juta milikmu menjadi rupiah mata uang baru dan setara cent dolarbrbrredenominasi pernah dilakukan di zaman orde lama dan hal ini malah membuat krisis ekonomi semakin parah kebodohan pemangku kebijakan ekonomibrbrquottidak ada aturan moneter internasional di seluruh bumi manapun bahwa redenominasi dapat mengurangimenurunkan nilai tukar mata uang asingquotbrbrredenominasi akan memicu krisis yang lebih parah yaitu hiperinflasi,"['redenominasi', 'tidak', 'bisa', 'mengubah', 'nilai', 'tukar', 'mata', 'uang', 'asing', 'brredenominasi', 'hanya', 'memangkas', 'uang', 'lokal', 'bryang', 'ada', 'pemilik', 'uang', 'lokal', 'akan', 'semakin', 'miskin', 'karena', 'harga', 'tetap', 'seperti', 'sebelumnyabrjika', 'rp', 'brmaka', 'uang', 'milikmu', 'juta', 'setara', 'brjadi', 'setelah', 'redenominasi', 'maka', 'uang', 'juta', 'milikmu', 'menjadi', 'rupiah', 'mata', 'uang', 'baru', 'dan', 'setara', 'cent', 'dolarbrbrredenominasi', 'pernah', 'dilakukan', 'di', 'zaman', 'orde', 'lama', 'dan', 'hal', 'ini', 'malah', 'membuat', 'krisis', 'ekonomi', 'semakin', 'parah', 'kebodohan', 'pemangku', 'kebijakan', 'ekonomibrbrquottidak', 'ada', 'aturan', 'moneter', 'internasional', 'di', 'seluruh', 'bumi', 'manapun', 'bahwa', 'redenominasi', 'dapat', 'mengurangimenurunkan', 'nilai', 'tukar', 'mata', 'uang', 'asingquotbrbrredenominasi', 'akan', 'memicu', 'krisis', 'yang', 'lebih', 'parah', 'yaitu', 'hiperinflasi']","['redenominasi', 'mengubah', 'nilai', 'tukar', 'mata', 'uang', 'asing', 'brredenominasi', 'memangkas', 'uang', 'lokal', 'bryang', 'pemilik', 'uang', 'lokal', 'miskin', 'harga', 'sebelumnyabrjika', 'rp', 'brmaka', 'uang', 'milikmu', 'juta', 'setara', 'brjadi', 'redenominasi', 'uang', 'juta', 'milikmu', 'rupiah', 'mata', 'uang', 'setara', 'cent', 'dolarbrbrredenominasi', 'zaman', 'orde', 'krisis', 'ekonomi', 'parah', 'kebodohan', 'pemangku', 'kebijakan', 'ekonomibrbrquottidak', 'aturan', 'moneter', 'internasional', 'bumi', 'manapun', 'redenominasi', 'mengurangimenurunkan', 'nilai', 'tukar', 'mata', 'uang', 'asingquotbrbrredenominasi', 'memicu', 'krisis', 'parah', 'hiperinflasi']",redenominasi mengubah nilai tukar mata uang asing brredenominasi memangkas uang lokal bryang pemilik uang lokal miskin harga sebelumnyabrjika rp brmaka uang milikmu juta setara brjadi redenominasi uang juta milikmu rupiah mata uang setara cent dolarbrbrredenominasi zaman orde krisis ekonomi parah kebodohan pemangku kebijakan ekonomibrbrquottidak aturan moneter internasional bumi manapun redenominasi mengurangimenurunkan nilai tukar mata uang asingquotbrbrredenominasi memicu krisis parah hiperinflasi,2,Positive
2507,2025-11-11T15:48:41Z,@gamerhalim4717,"Kalo berupa mendadak, apa ga kacau?",Kalo berupa mendadak apa ga kacau,kalo berupa mendadak apa ga kacau,kalau berupa mendadak apa tidak kacau,"['kalau', 'berupa', 'mendadak', 'apa', 'tidak', 'kacau']","['mendadak', 'kacau']",mendadak kacau,1,Neutral
2508,2025-11-11T15:48:29Z,@mx-id80,"Bisa diterapkan dengan bertahap kok. Tapi, yang saya cemaskan adalah oknum yang manfaatkan orang orang yang &quot;kurang&quot;. Pemerintah mau enggak mau harus ngawal sampai tuntas.",Bisa diterapkan dengan bertahap kok Tapi yang saya cemaskan adalah oknum yang manfaatkan orang orang yang quotkurangquot Pemerintah mau enggak mau harus ngawal sampai tuntas,bisa diterapkan dengan bertahap kok tapi yang saya cemaskan adalah oknum yang manfaatkan orang orang yang quotkurangquot pemerintah mau enggak mau harus ngawal sampai tuntas,bisa diterapkan dengan bertahap kok tapi yang saya cemaskan adalah oknum yang manfaatkan orang orang yang quotkurangquot pemerintah mau enggak mau harus ngawal sampai tuntas,"['bisa', 'diterapkan', 'dengan', 'bertahap', 'kok', 'tapi', 'yang', 'saya', 'cemaskan', 'adalah', 'oknum', 'yang', 'manfaatkan', 'orang', 'orang', 'yang', 'quotkurangquot', 'pemerintah', 'mau', 'enggak', 'mau', 'harus', 'ngawal', 'sampai', 'tuntas']","['diterapkan', 'bertahap', 'cemaskan', 'oknum', 'manfaatkan', 'orang', 'orang', 'quotkurangquot', 'pemerintah', 'ngawal', 'tuntas']",diterapkan bertahap cemaskan oknum manfaatkan orang orang quotkurangquot pemerintah ngawal tuntas,2,Positive
2509,2025-11-11T15:48:12Z,@Gantinama-i1v,Rupiah makin tidak bernilai,Rupiah makin tidak bernilai,rupiah makin tidak bernilai,rupiah makin tidak bernilai,"['rupiah', 'makin', 'tidak', 'bernilai']","['rupiah', 'bernilai']",rupiah bernilai,0,Negative
2510,2025-11-12T05:19:33Z,@yoktavian,Transfer ke aku aja kak rupiahnya 😊,Transfer ke aku aja kak rupiahnya,transfer ke aku aja kak rupiahnya,transfer ke aku aja kak rupiahnya,"['transfer', 'ke', 'aku', 'aja', 'kak', 'rupiahnya']","['transfer', 'aja', 'kak', 'rupiahnya']",transfer aja kak rupiahnya,1,Neutral
2511,2025-11-11T15:47:20Z,@choiyerim685,"dulu gagal karena inflasi nya tinggi banget, beda dengan sekarang cuma 2%",dulu gagal karena inflasi nya tinggi banget beda dengan sekarang cuma,dulu gagal karena inflasi nya tinggi banget beda dengan sekarang cuma,dulu gagal karena inflasi nya tinggi banget beda dengan sekarang cuma,"['dulu', 'gagal', 'karena', 'inflasi', 'nya', 'tinggi', 'banget', 'beda', 'dengan', 'sekarang', 'cuma']","['gagal', 'inflasi', 'banget', 'beda']",gagal inflasi banget beda,0,Negative
2512,2025-11-11T15:46:30Z,@AhmadBaihaki-l6f,Clas raymon chin pake perbandingan tahun 65 🤣🤣🤣 baca sejarah lagi bung 🤣🤣🤣 tp TOP juga sih untuk selalu  membangun narasi kecemasan dan dianggap orang paling pinter 🤭,Clas raymon chin pake perbandingan tahun   baca sejarah lagi bung  tp TOP juga sih untuk selalu  membangun narasi kecemasan dan dianggap orang paling pinter,clas raymon chin pake perbandingan tahun   baca sejarah lagi bung  tp top juga sih untuk selalu  membangun narasi kecemasan dan dianggap orang paling pinter,clas raymon chin pake perbandingan tahun baca sejarah lagi bung tp top juga sih untuk selalu membangun narasi kecemasan dan dianggap orang paling pinter,"['clas', 'raymon', 'chin', 'pake', 'perbandingan', 'tahun', 'baca', 'sejarah', 'lagi', 'bung', 'tp', 'top', 'juga', 'sih', 'untuk', 'selalu', 'membangun', 'narasi', 'kecemasan', 'dan', 'dianggap', 'orang', 'paling', 'pinter']","['clas', 'raymon', 'chin', 'pake', 'perbandingan', 'baca', 'sejarah', 'tp', 'top', 'membangun', 'narasi', 'kecemasan', 'dianggap', 'orang', 'pinter']",clas raymon chin pake perbandingan baca sejarah tp top membangun narasi kecemasan dianggap orang pinter,2,Positive
2513,2025-11-11T15:45:14Z,@nandiwardhana6524,"Kalau terjadi, mending gw pegang dollar lah, sekarangpun sudah pegang dollar, tinggal nambah porto wkwkwkwkwk",Kalau terjadi mending gw pegang dollar lah sekarangpun sudah pegang dollar tinggal nambah porto wkwkwkwkwk,kalau terjadi mending gw pegang dollar lah sekarangpun sudah pegang dollar tinggal nambah porto wkwkwkwkwk,kalau terjadi mending saya pegang dollar lah sekarangpun sudah pegang dollar tinggal nambah porto wkwkwkwkwk,"['kalau', 'terjadi', 'mending', 'saya', 'pegang', 'dollar', 'lah', 'sekarangpun', 'sudah', 'pegang', 'dollar', 'tinggal', 'nambah', 'porto', 'wkwkwkwkwk']","['mending', 'pegang', 'dollar', 'sekarangpun', 'pegang', 'dollar', 'tinggal', 'nambah', 'porto', 'wkwkwkwkwk']",mending pegang dollar sekarangpun pegang dollar tinggal nambah porto wkwkwkwkwk,1,Neutral
2514,2025-11-11T15:43:08Z,@cv.intanmedia7461,"Sangat bisa , uang yang sekrg dan yang baru berlaku sama sampai orang terbiasa",Sangat bisa  uang yang sekrg dan yang baru berlaku sama sampai orang terbiasa,sangat bisa  uang yang sekrg dan yang baru berlaku sama sampai orang terbiasa,sangat bisa uang yang sekrg dan yang baru berlaku sama sampai orang terbiasa,"['sangat', 'bisa', 'uang', 'yang', 'sekrg', 'dan', 'yang', 'baru', 'berlaku', 'sama', 'sampai', 'orang', 'terbiasa']","['uang', 'sekrg', 'berlaku', 'orang', 'terbiasa']",uang sekrg berlaku orang terbiasa,1,Neutral
2515,2025-11-11T15:40:59Z,@Dy4273,Inflasi tak diurus dengan baik itu sebabnya nol kebanyakan. Perlu belajar dari turki redominasi wang,Inflasi tak diurus dengan baik itu sebabnya nol kebanyakan Perlu belajar dari turki redominasi wang,inflasi tak diurus dengan baik itu sebabnya nol kebanyakan perlu belajar dari turki redominasi wang,inflasi tak diurus dengan baik itu sebabnya nol kebanyakan perlu belajar dari turki redominasi wang,"['inflasi', 'tak', 'diurus', 'dengan', 'baik', 'itu', 'sebabnya', 'nol', 'kebanyakan', 'perlu', 'belajar', 'dari', 'turki', 'redominasi', 'wang']","['inflasi', 'diurus', 'nol', 'kebanyakan', 'belajar', 'turki', 'redominasi', 'wang']",inflasi diurus nol kebanyakan belajar turki redominasi wang,0,Negative
